Link,Bedrooms,Bathrooms,Area_m2,Price_per_meter,Address,City,Location_1,Location_2,Unit,Type,Rent_Sale
https://www.propertysorted.com/buy/listing/ad-compound-5a-by-the-waterway-bedrooms-5-sqm-513-property-type-villa,5.0,,513.0,331361.0,"5a By The Waterway, New Cairo, Egypt",Cairo,New Cairo,5a By The Waterway,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hayah-residence-bedrooms-4-sqm-750-property-type-villa,4.0,,750.0,150000.0,"Hayah Residence, New Cairo, Egypt",Cairo,New Cairo,Hayah Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-brooks-bedrooms-5-sqm-268-property-type-villa,5.0,,268.0,106776.0,"The Brooks, Katameya, Egypt",Cairo,Katameya,The Brooks,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-oro-bedrooms-5-sqm-360-property-type-villa,5.0,,360.0,109873.0,"El Patio Oro, New Cairo, Egypt",Cairo,New Cairo,El Patio Oro,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-rehab-bedrooms-6-sqm-650-property-type-villa,6.0,,650.0,100000.0,"Al Rehab, New Cairo, Egypt",Cairo,New Cairo,Al Rehab,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-waterway-view-bedrooms-4-sqm-230-property-type-villa,4.0,,230.0,115217.0,"The Waterway View, New Cairo, Egypt",Cairo,New Cairo,The Waterway View,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-villette-bedrooms-6-sqm-658-property-type-villa,6.0,,658.0,96296.0,"Villette, New Cairo, Egypt",Cairo,New Cairo,Villette,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hyde-park-bedrooms-5-sqm-327-property-type-villa,5.0,,327.0,103217.0,"Hyde Park, New Cairo, Egypt",Cairo,New Cairo,Hyde Park,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-gate-bedrooms-6-sqm-750-property-type-villa,6.0,,750.0,114883.0,"City Gate, New Cairo, Egypt",Cairo,New Cairo,City Gate,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-azzar-bedrooms-6-sqm-430-property-type-villa,6.0,,430.0,79200.0,"Azzar, New Cairo, Egypt",Cairo,New Cairo,Azzar,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-telal-east-bedrooms-6-sqm-472-property-type-villa,6.0,,472.0,75349.0,"Telal East, New Cairo, Egypt",Cairo,New Cairo,Telal East,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-yasmeen-bedrooms-2-sqm-110-property-type-villa,2.0,,110.0,99000.0,"El Yasmeen, New Cairo, Egypt",Cairo,New Cairo,El Yasmeen,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-town-bedrooms-4-sqm-215-property-type-villa,4.0,,215.0,73284.0,"El Patio Town, New Cairo, Egypt",Cairo,New Cairo,El Patio Town,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-swan-lake-residence-bedrooms-4-sqm-385-property-type-villa,4.0,,385.0,124611.0,"Swan Lake Residence, New Cairo, Egypt",Cairo,New Cairo,Swan Lake Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-south-of-academy-bedrooms-3-sqm-160-property-type-villa,3.0,,160.0,68125.0,"South of Academy, New Cairo, Egypt",Cairo,New Cairo,South of Academy,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-90-avenue-bedrooms-2-sqm-400-property-type-villa,2.0,,400.0,61981.0,"90 Avenue, New Cairo, Egypt",Cairo,New Cairo,90 Avenue,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-moon-valley-bedrooms-3-sqm-350-property-type-villa,3.0,,350.0,67000.0,"Moon Valley, New Cairo, Egypt",Cairo,New Cairo,Moon Valley,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-hills-katameya-extension-bedrooms-6-sqm-720-property-type-villa,6.0,,720.0,80488.0,"Palm Hills Katameya Extension, New Cairo, Egypt",Cairo,New Cairo,Palm Hills Katameya Extension,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-oro-bedrooms-6-sqm-560-property-type-villa,6.0,,560.0,109873.0,"El Patio Oro, New Cairo, Egypt",Cairo,New Cairo,El Patio Oro,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-crest-bedrooms-4-sqm-330-property-type-villa,4.0,,330.0,39394.0,"The Crest, New Cairo, Egypt",Cairo,New Cairo,The Crest,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-nest-cairo-bedrooms-6-sqm-700-property-type-villa,6.0,,700.0,89218.0,"Nest Cairo, New Cairo, Egypt",Cairo,New Cairo,Nest Cairo,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-gardens-bedrooms-6-sqm-1057-property-type-villa,6.0,,1057.0,85714.0,"Katameya Gardens, New Cairo, Egypt",Cairo,New Cairo,Katameya Gardens,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-creeks-bedrooms-5-sqm-850-property-type-villa,5.0,,850.0,133511.0,"Katameya Creeks, New Cairo, Egypt",Cairo,New Cairo,Katameya Creeks,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-south-of-academy-bedrooms-6-sqm-600-property-type-villa,6.0,,600.0,68125.0,"South of Academy, New Cairo, Egypt",Cairo,New Cairo,South of Academy,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-zizinia-gardens-bedrooms-6-sqm-520-property-type-villa,6.0,,520.0,81667.0,"Zizinia Gardens, New Cairo, Egypt",Cairo,New Cairo,Zizinia Gardens,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-grand-residence-bedrooms-2-sqm-625-property-type-villa,2.0,,625.0,76179.0,"Grand Residence, New Cairo, Egypt",Cairo,New Cairo,Grand Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-gardens-bedrooms-4-sqm-660-property-type-villa,4.0,,660.0,85714.0,"Katameya Gardens, New Cairo, Egypt",Cairo,New Cairo,Katameya Gardens,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-crest-bedrooms-5-sqm-330-property-type-villa,5.0,,330.0,39394.0,"The Crest, New Cairo, Egypt",Cairo,New Cairo,The Crest,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-town-bedrooms-5-sqm-340-property-type-villa,5.0,,340.0,73284.0,"El Patio Town, New Cairo, Egypt",Cairo,New Cairo,El Patio Town,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-gate-bedrooms-3-sqm-325-property-type-villa,3.0,,325.0,114883.0,"City Gate, New Cairo, Egypt",Cairo,New Cairo,City Gate,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-brooks-bedrooms-3-sqm-268-property-type-villa,3.0,,268.0,106776.0,"The Brooks, Katameya, Egypt",Cairo,Katameya,The Brooks,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-icon-residence-bedrooms-5-sqm-240-property-type-villa,5.0,,240.0,118750.0,"The Icon Residence, New Cairo, Egypt",Cairo,New Cairo,The Icon Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-solana-east-bedrooms-5-sqm-388-property-type-villa,5.0,,388.0,202292.0,"Solana East, New Cairo, Egypt",Cairo,New Cairo,Solana East,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-residence-bedrooms-3-sqm-240-property-type-villa,3.0,,240.0,76119.0,"Katameya Residence, New Cairo, Egypt",Cairo,New Cairo,Katameya Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-hills-new-cairo-bedrooms-5-sqm-385-property-type-villa,5.0,,385.0,150000.0,"Palm Hills New Cairo, New Cairo, Egypt",Cairo,New Cairo,Palm Hills New Cairo,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-villa-bedrooms-4-sqm-400-property-type-villa,4.0,,400.0,119239.0,"The Villa, New Cairo, Egypt",Cairo,New Cairo,The Villa,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-solana-east-bedrooms-6-sqm-500-property-type-villa,6.0,,500.0,202292.0,"Solana East, New Cairo, Egypt",Cairo,New Cairo,Solana East,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-saada-bedrooms-3-sqm-355-property-type-villa,3.0,,355.0,66527.0,"Saada, New Cairo, Egypt",Cairo,New Cairo,Saada,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-yasmeen-bedrooms-6-sqm-440-property-type-villa,6.0,,440.0,99000.0,"El Yasmeen, New Cairo, Egypt",Cairo,New Cairo,El Yasmeen,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-crest-bedrooms-2-sqm-199-property-type-villa,2.0,,199.0,39394.0,"The Crest, New Cairo, Egypt",Cairo,New Cairo,The Crest,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-eastshire-bedrooms-3-sqm-261-property-type-villa,3.0,,261.0,72727.0,"Eastshire, New Cairo, Egypt",Cairo,New Cairo,Eastshire,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-notion-bedrooms-3-sqm-213-property-type-villa,3.0,,213.0,104167.0,"Notion, New Cairo, Egypt",Cairo,New Cairo,Notion,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-saada-bedrooms-4-sqm-355-property-type-villa,4.0,,355.0,66527.0,"Saada, New Cairo, Egypt",Cairo,New Cairo,Saada,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-7-bedrooms-6-sqm-340-property-type-villa,6.0,,340.0,42254.0,"El Patio 7, New Cairo, Egypt",Cairo,New Cairo,El Patio 7,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-hayah-residence-bedrooms-3-sqm-800-property-type-villa,3.0,,800.0,150000.0,"Hayah Residence, New Cairo, Egypt",Cairo,New Cairo,Hayah Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-address-east-bedrooms-6-sqm-750-property-type-villa,6.0,,750.0,67568.0,"The Address East, New Cairo, Egypt",Cairo,New Cairo,The Address East,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-hills-bedrooms-5-sqm-450-property-type-villa,5.0,,450.0,60000.0,"Katameya Hills, New Cairo, Egypt",Cairo,New Cairo,Katameya Hills,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-yasmeen-bedrooms-3-sqm-200-property-type-villa,3.0,,200.0,99000.0,"El Yasmeen, New Cairo, Egypt",Cairo,New Cairo,El Yasmeen,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-diyar-compound-bedrooms-5-sqm-662-property-type-villa,5.0,,662.0,51948.0,"Al Diyar Compound, New Cairo, Egypt",Cairo,New Cairo,Al Diyar Compound,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-90-avenue-bedrooms-6-sqm-281-property-type-villa,6.0,,281.0,61981.0,"90 Avenue, New Cairo, Egypt",Cairo,New Cairo,90 Avenue,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-i-city-bedrooms-4-sqm-275-property-type-villa,4.0,,275.0,90909.0,"Mountain View i City, New Cairo, Egypt",Cairo,New Cairo,Mountain View i City,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-city-gate-bedrooms-2-sqm-500-property-type-villa,2.0,,500.0,114883.0,"City Gate, New Cairo, Egypt",Cairo,New Cairo,City Gate,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-villette-bedrooms-3-sqm-303-property-type-villa,3.0,,303.0,96296.0,"Villette, New Cairo, Egypt",Cairo,New Cairo,Villette,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-villette-bedrooms-2-sqm-303-property-type-villa,2.0,,303.0,96296.0,"Villette, New Cairo, Egypt",Cairo,New Cairo,Villette,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-stei8ht-bedrooms-3-sqm-390-property-type-villa,3.0,,390.0,136774.0,"Stei8ht, New Cairo, Egypt",Cairo,New Cairo,Stei8ht,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mivida-bedrooms-2-sqm-356-property-type-villa,2.0,,356.0,150685.0,"Mivida, New Cairo, Egypt",Cairo,New Cairo,Mivida,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-hills-bedrooms-2-sqm-780-property-type-villa,2.0,,780.0,60000.0,"Katameya Hills, New Cairo, Egypt",Cairo,New Cairo,Katameya Hills,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-palm-hills-katameya-extension-bedrooms-4-sqm-400-property-type-villa,4.0,,400.0,80488.0,"Palm Hills Katameya Extension, New Cairo, Egypt",Cairo,New Cairo,Palm Hills Katameya Extension,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-les-rois-bedrooms-6-sqm-670-property-type-villa,6.0,,670.0,44944.0,"Les Rois, New Cairo, Egypt",Cairo,New Cairo,Les Rois,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-7-bedrooms-5-sqm-340-property-type-villa,5.0,,340.0,42254.0,"El Patio 7, New Cairo, Egypt",Cairo,New Cairo,El Patio 7,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-7-bedrooms-4-sqm-238-property-type-villa,4.0,,238.0,42254.0,"El Patio 7, New Cairo, Egypt",Cairo,New Cairo,El Patio 7,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-cairo-festival-city-bedrooms-2-sqm-850-property-type-villa,2.0,,850.0,127119.0,"Cairo Festival City, New Cairo, Egypt",Cairo,New Cairo,Cairo Festival City,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-swan-lake-residence-bedrooms-2-sqm-470-property-type-villa,2.0,,470.0,124611.0,"Swan Lake Residence, New Cairo, Egypt",Cairo,New Cairo,Swan Lake Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-hills-bedrooms-3-sqm-239-property-type-villa,3.0,,239.0,87824.0,"The Hills, New Cairo, Egypt",Cairo,New Cairo,The Hills,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-creek-town-bedrooms-5-sqm-600-property-type-villa,5.0,,600.0,119048.0,"Creek Town, New Cairo, Egypt",Cairo,New Cairo,Creek Town,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-patio-7-bedrooms-3-sqm-221-property-type-villa,3.0,,221.0,42254.0,"El Patio 7, New Cairo, Egypt",Cairo,New Cairo,El Patio 7,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-coronfel-heights-bedrooms-3-sqm-400-property-type-villa,3.0,,400.0,68333.0,"Coronfel Heights, New Cairo, Egypt",Cairo,New Cairo,Coronfel Heights,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-one-piece-bedrooms-5-sqm-395-property-type-villa,5.0,,395.0,41775.0,"One Piece, New Cairo, Egypt",Cairo,New Cairo,One Piece,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-nest-cairo-bedrooms-4-sqm-250-property-type-villa,4.0,,250.0,89218.0,"Nest Cairo, New Cairo, Egypt",Cairo,New Cairo,Nest Cairo,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-cairo-festival-city-bedrooms-4-sqm-375-property-type-villa,4.0,,375.0,127119.0,"Cairo Festival City, New Cairo, Egypt",Cairo,New Cairo,Cairo Festival City,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-solana-east-bedrooms-3-sqm-240-property-type-villa,3.0,,240.0,202292.0,"Solana East, New Cairo, Egypt",Cairo,New Cairo,Solana East,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-coronfel-heights-bedrooms-6-sqm-800-property-type-villa,6.0,,800.0,68333.0,"Coronfel Heights, New Cairo, Egypt",Cairo,New Cairo,Coronfel Heights,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-5a-by-the-waterway-bedrooms-2-sqm-171-property-type-villa,2.0,,171.0,331361.0,"5a By The Waterway, New Cairo, Egypt",Cairo,New Cairo,5a By The Waterway,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivali-new-cairo-bedrooms-2-sqm-215-property-type-villa,2.0,,215.0,65217.0,"Rivali New Cairo, New Cairo, Egypt",Cairo,New Cairo,Rivali New Cairo,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-address-east-bedrooms-2-sqm-196-property-type-villa,2.0,,196.0,67568.0,"The Address East, New Cairo, Egypt",Cairo,New Cairo,The Address East,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-saada-bedrooms-6-sqm-425-property-type-villa,6.0,,425.0,66527.0,"Saada, New Cairo, Egypt",Cairo,New Cairo,Saada,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mivida-bedrooms-4-sqm-356-property-type-villa,4.0,,356.0,150685.0,"Mivida, New Cairo, Egypt",Cairo,New Cairo,Mivida,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-south-of-academy-bedrooms-5-sqm-360-property-type-villa,5.0,,360.0,68125.0,"South of Academy, New Cairo, Egypt",Cairo,New Cairo,South of Academy,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-rivali-new-cairo-bedrooms-6-sqm-327-property-type-villa,6.0,,327.0,65217.0,"Rivali New Cairo, New Cairo, Egypt",Cairo,New Cairo,Rivali New Cairo,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-shouyfat-bedrooms-2-sqm-511-property-type-villa,2.0,,511.0,50000.0,"El Shouyfat, New Cairo, Egypt",Cairo,New Cairo,El Shouyfat,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-stone-residence-bedrooms-3-sqm-300-property-type-villa,3.0,,300.0,80625.0,"Stone Residence, Katameya, Egypt",Cairo,Katameya,Stone Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-hyde-park-bedrooms-6-sqm-731-property-type-villa,6.0,,731.0,66667.0,"Mountain View Hyde Park, New Cairo, Egypt",Cairo,New Cairo,Mountain View Hyde Park,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-katameya-hills-bedrooms-6-sqm-575-property-type-villa,6.0,,575.0,60000.0,"Katameya Hills, New Cairo, Egypt",Cairo,New Cairo,Katameya Hills,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-al-narges-bedrooms-4-sqm-740-property-type-villa,4.0,,740.0,226087.0,"Al Narges, New Cairo, Egypt",Cairo,New Cairo,Al Narges,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-waterway-view-bedrooms-2-sqm-167-property-type-villa,2.0,,167.0,115217.0,"The Waterway View, New Cairo, Egypt",Cairo,New Cairo,The Waterway View,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-the-villa-bedrooms-3-sqm-380-property-type-villa,3.0,,380.0,119239.0,"The Villa, New Cairo, Egypt",Cairo,New Cairo,The Villa,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-stone-residence-bedrooms-4-sqm-304-property-type-villa,4.0,,304.0,80625.0,"Stone Residence, Katameya, Egypt",Cairo,Katameya,Stone Residence,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-mountain-view-i-city-bedrooms-5-sqm-350-property-type-villa,5.0,,350.0,90909.0,"Mountain View i City, New Cairo, Egypt",Cairo,New Cairo,Mountain View i City,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-moon-valley-bedrooms-4-sqm-350-property-type-villa,4.0,,350.0,67000.0,"Moon Valley, New Cairo, Egypt",Cairo,New Cairo,Moon Valley,Villa,Residential,Sale
https://www.propertysorted.com/buy/listing/ad-compound-el-shouyfat-bedrooms-5-sqm-600-property-type-villa,5.0,,600.0,50000.0,"El Shouyfat, New Cairo, Egypt",Cairo,New Cairo,El Shouyfat,Villa,Residential,Sale
